"OrderId","Symbol","TimeOpen","TimeClose","Type","ExitType","OrderId.1","LOTsize","OpenPrice","SLprice","TPprice","ClosePrice","Profit_Perc","OrderProfit","Account_Balance","Drawdown","Spread","Commission","HighestHigh","LowestLow","Profit_Per_Pip","Bars_In_Market","Max_Profit","Max_Loss","Performance_In_Product","Performance_In_Product_Only_Negative","Distance_ML","Distance_MP"
351,"AAPL","2010.10.04 09:45","2010.10.04 12:00","SELL","TAKEPROFIT",351,2166,271.57,272.48,267,267,0.10047978171531,9898.62,108412.17,1,0.02,21.66,271.9,267,1,10,10.05,0.73,1.10047978171531,0,1,0
352,"AAPL","2010.10.05 09:45","2010.10.05 12:30","BUY","CLOSE",352,2065,273.51,272.46,278.65,275.28,0.0337211255856262,3655.05,112045.56,1,0.02,20.65,275.96,273.3,1,12,4.67,0.4,1.03372112558563,0,0,0.722448979591833
353,"AAPL","2010.10.06 09:45","2010.10.06 10:00","BUY","STOPLOSS",353,2910,279.55,278.78,283.28,278.78,-0.0200018013850671,-2240.7,109784.21,0.98,0.02,29.1,279.64,278.78,1,2,0.23,2,0.979998198614933,1.97999819861493,1,0
354,"AAPL","2010.10.07 10:45","2010.10.07 12:30","BUY","CLOSE",354,1269,277.9,276.17,286.43,277.03,-0.0100590305089214,-1104.03,108651.08,0.97,0.02,12.69,278.27,276.83,1,8,0.43,1.24,0.989940969491079,1.98994096949108,0.813084112149542,0
355,"AAPL","2010.10.08 09:45","2010.10.08 10:00","BUY","STOPLOSS",355,2337,280.78,279.85,285.31,279.85,-0.0200059113541718,-2173.41,106464.98,0.95,0.02,23.37,281,279.85,1,2,0.47,2,0.979994088645828,1.97999408864583,1,0
356,"AAPL","2010.10.11 09:45","2010.10.11 12:30","BUY","CLOSE",356,2877,284.62,283.88,288.21,284.82,0.00540578069046482,575.4,107017.01,1,0.02,28.77,285.57,283.53,1,12,2.57,2.95,1.00540578069046,0,0,0.210526315789464
357,"AAPL","2010.10.13 09:45","2010.10.13 12:30","BUY","CLOSE",357,2675,289.03,288.23,292.89,289.71,0.0170018686165887,1819,108807.24,1,0.02,26.75,290.22,288.83,1,12,2.98,0.5,1.01700186861659,0,0,0.571428571428551
358,"AAPL","2010.10.14 11:00","2010.10.14 12:15","BUY","STOPLOSS",358,2654,290.44,289.62,294.41,289.62,-0.0200061610312663,-2176.28,106604.21,0.98,0.02,26.54,290.55,289.62,1,6,0.27,2,0.979993838968734,1.97999383896873,1,0
359,"AAPL","2010.10.15 09:45","2010.10.15 11:30","BUY","TAKEPROFIT",359,2369,293.85,292.95,298.22,298.22,0.0971360135758312,10352.53,116930.2,1,0.02,23.69,298.22,293.39,1,8,9.71,1.02,1.09713601357583,0,0,1
360,"AAPL","2010.10.18 09:45","2010.10.18 12:30","BUY","CLOSE",360,2088,304.77,303.65,310.24,304.32,-0.00803719142757753,-939.6,115966.91,0.99,0.02,20.88,306.07,303.67,1,12,2.32,1.96,0.991962808572422,1.99196280857242,0.409090909090911,0
361,"AAPL","2010.10.20 12:15","2010.10.20 12:30","BUY","CLOSE",361,1406,301.78,300.13,309.91,301.41,-0.00448674266811844,-520.22,115425.81,0.99,0.02,14.06,301.99,301.13,1,2,0.25,0.79,0.995513257331882,1.99551325733188,0.569230769230709,0
362,"AAPL","2010.10.21 10:00","2010.10.21 11:00","BUY","STOPLOSS",362,1710,301.43,300.08,308.07,300.08,-0.0200022961266951,-2308.5,113103.25,0.97,0.02,17.1,302.08,300.08,1,5,0.96,2,0.979997703873305,1.9799977038733,1,0
363,"AAPL","2010.10.22 10:00","2010.10.22 10:45","SELL","STOPLOSS",363,1984,296.4,297.54,290.71,297.54,-0.0200003271841879,-2261.76,110824.39,0.95,0.02,19.84,297.54,295.2,1,4,2.11,2,0.979999672815812,1.97999967281581,0,1
364,"AAPL","2010.10.25 10:00","2010.10.25 10:30","BUY","STOPLOSS",364,2409,298.69,297.77,303.16,297.77,-0.0200017057061295,-2216.28,108588.27,0.93,0.02,24.09,299.26,297.77,1,3,1.24,2,0.979998294293871,1.97999829429387,1,0
365,"AAPL","2010.10.26 09:45","2010.10.26 10:00","SELL","STOPLOSS",365,2820,293.97,294.74,290.11,294.74,-0.0200010721768452,-2171.4,106392.78,0.91,0.02,28.2,294.74,293.81,1,2,0.42,2,0.979998927823155,1.97999892782315,0,1
366,"AAPL","2010.10.27 10:30","2010.10.27 12:30","SELL","CLOSE",366,2216,294.73,295.69,289.94,294.75,-0.000416680063983321,-44.32,106320.26,0.91,0.02,22.16,295.43,293.72,1,9,2.1,1.46,0.999583319936017,1.99958331993602,0,0.028571428571403
367,"AAPL","2010.10.28 10:15","2010.10.28 12:30","SELL","CLOSE",367,2337,294.02,294.93,289.49,291.16,0.062878075901641,6683.82,112981.92,1,0.02,23.37,294.13,290.87,1,10,6.93,0.24,1.06287807590164,0,0.907936507936519,0
368,"AAPL","2010.10.29 10:45","2010.10.29 12:30","SELL","CLOSE / STOPLOSS",368,2194,291.26,292.29,286.12,292.29,-0.0110711406971851,-1250.58,111707.97,0.99,0.02,21.94,292.05,290.23,1,8,1.11,1.53,0.988928859302815,1.98892885930281,0,1.30379746835443
369,"AAPL","2010.11.01 10:00","2010.11.01 11:00","BUY","STOPLOSS",369,2212,293.08,292.07,298,292.07,-0.0200035760963125,-2234.12,109451.91,0.97,0.02,22.12,293.72,292.07,1,5,1.27,2,0.979996423903687,1.97999642390369,1,0
370,"AAPL","2010.11.02 09:45","2010.11.02 10:30","BUY","STOPLOSS",370,2125,296.98,295.95,302.01,295.95,-0.0200014091226896,-2188.75,107241.04,0.95,0.02,21.25,297.32,295.95,1,4,0.66,2,0.97999859087731,1.97999859087731,1,0
371,"AAPL","2010.11.03 10:00","2010.11.03 10:30","BUY","STOPLOSS",371,2715,298.97,298.18,302.8,298.18,-0.0200042361582685,-2144.85,105074.94,0.93,0.02,27.15,299.87,298.18,1,3,2.28,2,0.979995763841731,1.97999576384173,1,0
372,"AAPL","2010.11.04 09:45","2010.11.04 12:30","BUY","CLOSE",372,1568,304.78,303.44,311.34,305.84,0.0158221320029679,1662.08,106709.87,1,0.02,15.68,307.74,303.92,1,12,4.42,1.28,1.01582213200297,0,0,0.358108108108104
373,"AAPL","2010.11.08 10:15","2010.11.08 12:30","BUY","CLOSE",373,2668,306.31,305.51,310.18,306.48,0.00425102810190547,453.56,107147.75,1,0.02,26.68,306.97,305.94,1,10,1.65,0.92,1.00425102810191,0,0,0.257575757575772
374,"AAPL","2010.11.09 09:45","2010.11.09 11:15","BUY","STOPLOSS",374,3694,307.96,307.38,310.75,307.38,-0.0200009204538379,-2142.52,104978.55,0.98,0.02,36.94,308.52,307.38,1,7,1.93,2,0.979999079546162,1.97999907954616,1,0
375,"AAPL","2010.11.10 09:45","2010.11.10 11:00","SELL","STOPLOSS",375,1962,303.14,304.21,297.79,304.21,-0.0200048388813554,-2099.34,102842.27,0.96,0.02,19.62,304.21,301.37,1,6,3.31,2,0.979995161118645,1.97999516111864,0,1
376,"AAPL","2010.11.11 09:45","2010.11.11 10:00","SELL","STOPLOSS",376,2212,303.55,304.48,298.89,304.48,-0.0200068759169314,-2057.16,100765.49,0.94,0.02,22.12,304.48,303.34,1,2,0.45,2,0.979993124083069,1.97999312408307,0,1
377,"AAPL","2010.11.12 09:45","2010.11.12 10:00","SELL","STOPLOSS",377,2799,303.08,303.8,299.47,303.8,-0.0200040955548749,-2015.28,98728.09,0.92,0.02,27.99,303.8,303,1,2,0.22,2,0.979995904445125,1.97999590444513,0,1
378,"AAPL","2010.11.16 09:45","2010.11.16 11:00","SELL","TAKEPROFIT",378,1975,294.78,295.78,289.79,289.79,0.0998504560785671,9855.25,108555.35,1,0.02,19.75,295.01,289.79,1,6,9.99,0.46,1.09985045607857,0,1,0
379,"AAPL","2010.11.18 09:45","2010.11.18 12:30","BUY","CLOSE",379,1562,293.83,292.44,300.65,297.32,0.0502266537431051,5451.38,113986.98,1,0.02,15.62,297.64,293.56,1,12,5.48,0.39,1.05022665374311,0,0,0.916010498687666
380,"AAPL","2010.11.22 09:45","2010.11.22 12:30","BUY","CLOSE",380,2682,296.06,295.21,300.21,296.05,-0.000235322277456151,-26.82,113944.54,1,0.02,26.82,298.77,295.79,1,12,6.38,0.64,0.999764677722544,1.99976467772254,0.0370370370370058,0
381,"AAPL","2010.11.23 11:15","2010.11.23 12:30","SELL","CLOSE",381,1838,296.55,297.79,290.35,296.12,0.00693781441552765,790.34,114708.06,1,0.02,18.38,296.81,295.26,1,6,2.08,0.42,1.00693781441553,0,0.333333333333333,0
382,"AAPL","2010.11.24 09:45","2010.11.24 12:30","BUY","CLOSE",382,2227,300.17,299.14,305.2,302.44,0.0440779850462587,5055.29,119744.97,1,0.02,22.27,302.76,299.75,1,12,5.03,0.82,1.04407798504626,0,0,0.876447876447881
383,"AAPL","2010.11.29 10:00","2010.11.29 12:30","SELL","CLOSE",383,2013,301.5,302.69,295.53,301.31,0.00319463226272054,382.47,120105.17,1,0.02,20.13,302.14,299.28,1,11,3.73,1.08,1.00319463226272,0,0.0855855855855835,0
384,"AAPL","2010.11.30 10:00","2010.11.30 10:15","SELL","STOPLOSS",384,2089,300.76,301.91,295,301.91,-0.0200054061688294,-2402.35,117682.69,0.98,0.02,20.89,301.91,300.22,1,2,0.94,2,0.979994593831171,1.97999459383117,0,1
385,"AAPL","2010.12.01 09:45","2010.12.01 12:30","BUY","CLOSE",385,2179,303.57,302.49,308.84,304.67,0.0203710975014839,2396.9,120058.7,1,0.02,21.79,305.1,303.16,1,12,2.83,0.76,1.02037109750148,0,0,0.718954248366014
386,"AAPL","2010.12.02 10:00","2010.12.02 10:15","BUY","STOPLOSS",386,3078,305.54,304.76,309.32,304.76,-0.02000084807248,-2400.84,117636.07,0.98,0.02,30.78,306.23,304.76,1,2,1.77,2,0.97999915192752,1.97999915192752,1,0
387,"AAPL","2010.12.03 12:00","2010.12.03 12:30","SELL","CLOSE",387,3313,304.36,305.07,300.82,304.42,-0.0016902300908388,-198.78,117406.51,0.98,0.02,33.13,304.75,304.16,1,3,0.56,1.1,0.998309769909161,1.99830976990916,0,0.153846153846019
388,"AAPL","2010.12.06 09:45","2010.12.06 11:45","BUY","STOPLOSS",388,3307,307.83,307.12,311.25,307.12,-0.0200042803572665,-2347.97,115025.41,0.96,0.02,33.07,309.8,307.12,1,9,5.55,2,0.979995719642733,1.97999571964273,1,0
389,"AAPL","2010.12.07 09:45","2010.12.07 10:00","BUY","STOPLOSS",389,2585,310.52,309.63,314.83,309.63,-0.0200069848130755,-2300.65,112691.69,0.94,0.02,25.85,310.64,309.63,1,2,0.27,2,0.979993015186924,1.97999301518692,1,0
390,"AAPL","2010.12.08 10:45","2010.12.08 12:30","SELL","CLOSE",390,2106,305.33,306.4,299.96,305.75,-0.00785082683446958,-884.52,111781.32,0.93,0.02,21.06,306.31,304.99,1,8,0.64,1.83,0.99214917316553,1.99214917316553,0,0.428571428571437
391,"AAPL","2010.12.09 09:45","2010.12.09 10:45","BUY","STOPLOSS",391,2661,308.45,307.61,312.53,307.61,-0.0200003113808073,-2235.24,109525.02,0.91,0.02,26.61,308.89,307.61,1,5,1.05,2,0.979999688619193,1.97999968861919,1,0
392,"AAPL","2010.12.10 10:00","2010.12.10 10:15","SELL","STOPLOSS",392,3174,306.68,307.37,303.23,307.37,-0.0200008383683383,-2190.06,107308.35,0.9,0.02,31.74,307.37,306.22,1,2,1.33,2,0.979999161631662,1.97999916163166,0,1
393,"AAPL","2010.12.13 09:45","2010.12.13 10:00","BUY","STOPLOSS",393,2900,312.21,311.47,315.79,311.47,-0.020004360689622,-2146,105130.61,0.88,0.02,29,312.4,311.47,1,2,0.51,2,0.979995639310378,1.97999563931038,1,0
394,"AAPL","2010.12.14 09:45","2010.12.14 10:00","SELL","STOPLOSS",394,2920,308.08,308.8,304.5,308.8,-0.0200034994706563,-2102.4,102999.21,0.86,0.02,29.2,308.8,306.91,1,2,3.25,2,0.979996500529344,1.97999650052934,0,1
395,"AAPL","2010.12.15 10:45","2010.12.15 11:00","BUY","STOPLOSS",395,1873,310.22,309.12,315.62,309.12,-0.020008738466666,-2060.3,100909.71,0.84,0.02,18.73,310.36,309.12,1,2,0.25,2,0.979991261533334,1.97999126153333,1,0
396,"AAPL","2010.12.16 11:45","2010.12.16 12:30","BUY","CLOSE",396,2727,309.02,308.28,312.62,309.16,0.00378408456335855,381.78,101272.76,1,0.02,27.27,309.34,308.84,1,4,0.86,0.49,1.00378408456336,0,0,0.437500000000144
397,"AAPL","2010.12.20 10:15","2010.12.20 11:30","SELL","STOPLOSS",397,3682,307.05,307.6,304.32,307.6,-0.0200018786021983,-2025.1,99220.39,0.98,0.02,36.82,307.6,305.87,1,6,4.29,2,0.979998121397802,1.9799981213978,0,1
398,"AAPL","2010.12.21 10:00","2010.12.21 12:30","BUY","CLOSE",398,2577,310.33,309.56,314.06,311.32,0.0257223046115409,2551.23,101734.8,1,0.02,25.77,311.78,310.26,1,11,3.77,0.18,1.02572230461154,0,0,0.682758620689667
399,"AAPL","2010.12.22 09:45","2010.12.22 10:00","BUY","STOPLOSS",399,5000,312.02,311.63,313.87,311.63,-0.0191723389752116,-1950,99759.03,0.98,0.02,50,312.24,311.63,1,2,1.08,2,0.980827661024788,1.98082766102479,1,0
400,"AAPL","2010.12.28 10:00","2010.12.28 10:15","BUY","STOPLOSS",400,3499,313.36,312.79,316.09,312.79,-0.0200025012779667,-1994.43,97714.6,0.96,0.02,34.99,313.48,312.79,1,2,0.42,2,0.979997498722033,1.97999749872203,1,0
401,"AAPL","2010.12.30 09:45","2010.12.30 12:30","SELL","CLOSE",401,5000,312.35,312.68,310.69,310.99,0.0696153475633268,6800,104479.61,1,0.02,50,312.41,310.73,1,12,8.29,0.36,1.06961534756333,0,0.839506172839512,0
402,"AAPL","2010.12.31 10:00","2010.12.31 10:30","SELL","STOPLOSS",402,4352,309.47,309.95,307.06,309.95,-0.0200035219895953,-2088.96,102340.65,0.98,0.02,43.52,309.95,308.96,1,3,2.13,2,0.979996478010405,1.9799964780104,0,1
403,"AAPL","2011.01.03 09:45","2011.01.03 12:30","BUY","CLOSE",403,3100,314.54,313.88,317.71,316.87,0.0706080414963768,7223,109520.13,1,0.02,31,317.37,314.41,1,12,8.58,0.39,1.07060804149638,0,0,0.823321554770321
404,"AAPL","2011.01.04 10:00","2011.01.04 10:15","BUY","STOPLOSS",404,2772,318.32,317.53,322.16,317.53,-0.0200008895860264,-2189.88,107299.25,0.98,0.02,27.72,318.68,317.53,1,2,0.91,2,0.979999110413974,1.97999911041397,1,0
405,"AAPL","2011.01.05 10:00","2011.01.05 12:30","BUY","CLOSE",405,2939,318.36,317.63,321.91,320.78,0.066302587461931,7112.38,114383.91,1,0.02,29.39,320.78,318.04,1,11,6.63,0.88,1.06630258746193,0,0,1
406,"AAPL","2011.01.06 10:00","2011.01.06 11:00","BUY","STOPLOSS",406,4159,321.52,320.97,324.15,320.97,-0.0200031446067881,-2287.45,112067.07,0.98,0.02,41.59,322.23,320.97,1,5,2.58,2,0.979996855393212,1.97999685539321,1,0
407,"AAPL","2011.01.07 10:30","2011.01.07 11:00","BUY","STOPLOSS",407,2668,322.04,321.2,326.13,321.2,-0.0200054487604067,-2241.12,109784.36,0.96,0.02,26.68,322.56,321.2,1,3,1.24,2,0.979994551239593,1.97999455123959,1,0
408,"AAPL","2011.01.10 09:45","2011.01.10 10:00","BUY","STOPLOSS",408,2287,326.64,325.68,331.32,325.68,-0.0200033382629806,-2195.52,107562.16,0.94,0.02,22.87,327.59,325.68,1,2,1.98,2,0.979996661737019,1.97999666173702,1,0
409,"AAPL","2011.01.12 09:45","2011.01.12 12:30","BUY","CLOSE",409,2689,329.68,328.88,333.56,330.53,0.0212540923415054,2285.65,109824.94,1,0.02,26.89,331.08,329.12,1,12,3.5,1.4,1.02125409234151,0,0,0.607142857142843
410,"AAPL","2011.01.13 09:45","2011.01.13 10:00","BUY","STOPLOSS",410,4482,331.09,330.6,333.43,330.6,-0.0200019945709401,-2196.18,107601.87,0.98,0.02,44.82,331.26,330.6,1,2,0.69,2,0.97999800542906,1.97999800542906,1,0
411,"AAPL","2011.01.14 10:45","2011.01.14 12:30","BUY","CLOSE",411,3310,333.14,332.49,336.26,333.59,0.0138484646055277,1489.5,109046.55,1,0.02,33.1,333.88,332.86,1,8,2.28,0.86,1.01384846460553,0,0,0.608108108108085
412,"AAPL","2011.01.19 11:45","2011.01.19 12:30","BUY","CLOSE",412,1034,330.35,328.24,340.77,329.44,-0.00863141199549211,-940.94,108072.51,0.99,0.02,10.34,331.43,329.29,1,4,1.02,1,0.991368588004508,1.99136858800451,0.85849056603775,0
413,"AAPL","2011.01.20 09:45","2011.01.20 12:30","SELL","CLOSE",413,1279,320.44,322.13,312,319.03,0.0166884488808623,1803.39,109865.56,1,0.02,12.79,322.2,317.3,1,12,3.72,2.08,1.01668844888086,0,0.449044585987271,0
414,"AAPL","2011.01.21 11:00","2011.01.21 12:30","SELL","CLOSE",414,2016,318.32,319.41,312.88,317.43,0.016333133884562,1794.24,111647.01,1,0.02,20.16,318.89,316.6,1,7,3.16,1.05,1.01633313388456,0,0.517441860465117,0
415,"AAPL","2011.01.24 10:30","2011.01.24 12:30","BUY","CLOSE",415,1692,318.13,316.81,324.63,321.66,0.053506481639499,5972.76,117599.61,1,0.02,16.92,322.27,317.99,1,9,6.28,0.21,1.0535064816395,0,0,0.852657004830928
416,"AAPL","2011.01.25 10:15","2011.01.25 12:30","BUY","CLOSE",416,2158,325.07,323.98,330.41,326.77,0.031200170705399,3668.6,121251.29,1,0.02,21.58,327.26,324.38,1,10,4.02,1.27,1.0312001707054,0,0,0.776255707762553
417,"AAPL","2011.01.26 09:45","2011.01.26 12:30","BUY","CLOSE",417,2636,329.24,328.32,333.72,331.38,0.0465318278827855,5641.04,126870.75,1,0.02,26.36,332.06,328.61,1,12,6.13,1.37,1.04653182788279,0,0,0.758865248226947
418,"AAPL","2011.01.28 10:00","2011.01.28 11:30","SELL","TAKEPROFIT",418,3339,329.13,329.89,325.31,325.31,0.100556122348021,12754.98,139599.37,1,0.02,33.39,329.25,325.31,1,7,10.06,0.32,1.10055612234802,0,1,0
419,"AAPL","2011.02.01 09:45","2011.02.01 12:30","BUY","CLOSE",419,2849,329.21,328.23,334,331.6,0.0487877489915536,6809.11,146375.09,1,0.02,28.49,331.69,328.32,1,12,5.06,1.82,1.04878774899155,0,0,0.963709677419365
420,"AAPL","2011.02.03 09:45","2011.02.03 10:00","SELL","TAKEPROFIT",420,5000,329.61,330.19,326.71,326.71,0.0990798556304024,14500,160846.6,1,0.02,50,330,326.71,1,2,9.91,1.34,1.0990798556304,0,1,0
421,"AAPL","2011.02.04 09:45","2011.02.04 12:30","BUY","CLOSE",421,3971,331.35,330.54,335.3,331.8,0.0111131081129836,1786.95,162583.55,1,0.02,39.71,332.94,330.96,1,12,3.93,0.96,1.01111310811298,0,0,0.283018867924551
422,"AAPL","2011.02.07 09:45","2011.02.07 11:00","BUY","TAKEPROFIT",422,5000,336.04,335.41,339.05,339.05,0.0925904051485451,15050,177593.84,1,0.02,50,339.05,335.85,1,6,9.26,0.6,1.09259040514855,0,0,1
423,"AAPL","2011.02.08 10:30","2011.02.08 12:30","BUY","CLOSE",423,3738,340.98,340.03,345.61,341.22,0.005052949175822,897.12,178440.96,1,0.02,37.38,341.32,340.42,1,9,0.72,1.18,1.00505294917582,0,0,0.705882352941304
424,"AAPL","2011.02.09 09:45","2011.02.09 12:30","BUY","CLOSE",424,5000,342.76,342.16,345.64,344.54,0.0498868912832362,8900,187303.58,1,0.02,50,345.05,341.93,1,12,6.42,2.77,1.04988689128324,0,0,0.77729257641922
425,"AAPL","2011.02.10 10:45","2011.02.10 12:30","BUY","CLOSE",425,3822,345.26,344.28,350.06,345.49,0.0046944896861254,879.06,188132.64,1,0.02,38.22,346.02,344.8,1,8,1.55,0.94,1.00469448968613,0,0,0.302631578947396
426,"AAPL","2011.02.14 09:45","2011.02.14 12:30","BUY","CLOSE",426,5000,344.8,344.13,348.02,345.13,0.00877219005220997,1650,189744.42,1,0.02,50,345.48,344.15,1,12,1.81,1.94,1.00877219005221,0,0,0.485294117647074
427,"AAPL","2011.02.16 09:45","2011.02.16 11:00","BUY","TAKEPROFIT",427,5000,347.33,346.74,350.18,350.18,0.0751208179977043,14250,203944.42,1,0.02,50,350.18,347.07,1,6,7.51,0.88,1.0751208179977,0,0,1
428,"AAPL","2011.02.17 11:00","2011.02.17 11:30","SELL","STOPLOSS",428,3456,343.49,344.67,337.58,344.67,-0.0200009397020282,-4078.08,199816.34,0.98,0.02,34.56,344.67,342.68,1,3,1.37,2,0.979999060297972,1.97999906029797,0,1
429,"AAPL","2011.02.18 10:15","2011.02.18 12:30","SELL","CLOSE",429,4297,342.05,342.98,337.42,340.87,0.0253799921093907,5070.46,204852.24,1,0.02,42.97,342.82,338.6,1,10,7.42,1.66,1.02537999210939,0,0.342028985507249,0
430,"AAPL","2011.02.23 11:15","2011.02.23 12:00","BUY","STOPLOSS",430,2396,328.66,326.95,337.07,326.95,-0.0200047585736717,-4097.16,200712.11,0.98,0.02,23.96,330.37,326.95,1,4,2,2,0.979995241426328,1.97999524142633,1,0
431,"AAPL","2011.02.24 11:15","2011.02.24 11:30","SELL","STOPLOSS",431,2750,326.93,328.39,319.64,328.39,-0.0200061637919325,-4015,196673.15,0.96,0.02,27.5,328.39,326.38,1,2,0.75,2,0.979993836208067,1.97999383620807,0,1
432,"AAPL","2011.02.25 09:45","2011.02.25 12:30","BUY","CLOSE",432,2790,331.9,330.49,338.81,334.13,0.0316391438101988,6221.7,202867.35,1,0.02,27.9,334.75,331.68,1,12,4.04,0.31,1.0316391438102,0,0,0.782456140350877
433,"AAPL","2011.02.28 09:45","2011.02.28 10:45","BUY","STOPLOSS",433,4017,340.54,339.53,345.45,339.53,-0.0200018783328388,-4057.17,198782.28,0.98,0.02,40.17,340.72,339.53,1,5,0.36,2,0.979998121667161,1.97999812166716,1,0
434,"AAPL","2011.03.01 09:45","2011.03.01 10:15","BUY","STOPLOSS",434,4015,339.03,338.04,343.88,338.04,-0.02000003924684,-3974.85,194767.26,0.96,0.02,40.15,340,338.04,1,3,1.96,2,0.97999996075316,1.97999996075316,1,0
435,"AAPL","2011.03.02 11:15","2011.03.02 11:45","BUY","STOPLOSS",435,2802,338.26,336.87,345.1,336.87,-0.020001221196165,-3894.78,190832.33,0.94,0.02,28.02,338.28,336.87,1,3,0.03,2,0.979998778803835,1.97999877880383,1,0
436,"AAPL","2011.03.03 10:00","2011.03.03 12:30","BUY","CLOSE",436,2245,342.89,341.19,351.27,344.79,0.0223553650334212,4265.5,195069.81,1,0.02,22.45,345.07,342.75,1,11,2.56,0.16,1.02235536503342,0,0,0.871559633027536
437,"AAPL","2011.03.07 09:45","2011.03.07 10:00","BUY","STOPLOSS",437,4700,345.23,344.4,349.28,344.4,-0.020000270703484,-3901,191146.36,0.98,0.02,47,345.69,344.4,1,2,1.11,2,0.979999729296516,1.97999972929652,1,0
438,"AAPL","2011.03.08 11:30","2011.03.08 12:30","BUY","CLOSE",438,3058,343.33,342.08,349.45,342.84,-0.00784105190095896,-1498.42,189600.94,0.97,0.02,30.58,343.52,342.63,1,5,0.3,1.12,0.992158948099041,1.99215894809904,0.700000000000024,0
439,"AAPL","2011.03.09 09:45","2011.03.09 12:30","SELL","CLOSE",439,4034,339.16,340.1,334.44,338.06,0.0234076677387756,4437.4,194007.76,1,0.02,40.34,340.43,336.98,1,12,4.64,2.7,1.02340766773878,0,0.504587155963312,0
440,"AAPL","2011.03.10 09:45","2011.03.10 12:30","SELL","CLOSE",440,3464,333.65,334.77,328.05,332.59,0.0189301894101597,3671.84,197639.26,1,0.02,34.64,334.01,331.49,1,12,3.86,0.64,1.01893018941016,0,0.490740740740749,0
441,"AAPL","2011.03.11 12:00","2011.03.11 12:30","BUY","CLOSE",441,2635,338.14,336.64,345.53,338.1,-0.00053338833879446,-105.4,197499.22,1,0.02,26.35,338.56,337.68,1,3,0.56,0.61,0.999466611661206,1.99946661166121,0.0869565217390552,0
442,"AAPL","2011.03.14 09:45","2011.03.14 10:45","BUY","STOPLOSS",442,4438,340.9,340.01,345.21,340.01,-0.0200018362016003,-3949.82,193523.05,0.98,0.02,44.38,342.64,340.01,1,5,3.91,2,0.9799981637984,1.9799981637984,1,0
443,"AAPL","2011.03.16 09:45","2011.03.16 11:00","SELL","TAKEPROFIT",443,2688,327.23,328.67,320.01,320.01,0.100307491259889,19407.36,212886.03,1,0.02,26.88,327.71,320.01,1,6,10.03,0.67,1.10030749125989,0,1,0
444,"AAPL","2011.03.18 10:15","2011.03.18 12:30","SELL","CLOSE",444,2433,319.08,320.83,310.32,319.57,-0.005600745845316,-1192.17,211666.98,0.99,0.02,24.33,320.78,317.85,1,10,1.41,1.94,0.994399254154684,1.99439925415468,0,0.288235294117654
445,"AAPL","2011.03.22 09:45","2011.03.22 12:30","BUY","CLOSE",445,4276,327.2,326.21,332.02,327.81,0.0123243590079789,2608.36,214251.01,1,0.02,42.76,328.88,326.43,1,12,3.39,1.56,1.01232435900798,0,0,0.363095238095245
446,"AAPL","2011.03.23 09:45","2011.03.23 12:15","SELL","STOPLOSS",446,4814,324.78,325.67,320.35,325.67,-0.0200013771645124,-4284.46,209923.79,0.98,0.02,48.14,325.67,322.9,1,11,4.23,2,0.979998622835488,1.97999862283549,0,1
447,"AAPL","2011.03.24 09:45","2011.03.24 10:00","BUY","STOPLOSS",447,4284,327.85,326.87,332.65,326.87,-0.0200038451340105,-4198.32,205677.33,0.96,0.02,42.84,327.91,326.87,1,2,0.12,2,0.979996154865989,1.97999615486599,1,0
448,"AAPL","2011.03.25 09:45","2011.03.25 12:30","BUY","CLOSE",448,4376,335.24,334.3,339.84,337.56,0.049370706246797,10152.32,215786.81,1,0.02,43.76,338.16,334.9,1,12,6.21,0.72,1.0493707062468,0,0,0.794520547945199
449,"AAPL","2011.03.28 09:45","2011.03.28 12:30","BUY","CLOSE",449,4849,338.39,337.5,342.72,339.05,0.0148340352099412,3200.34,218943.39,1,0.02,48.49,340.55,338.13,1,12,4.85,0.58,1.01483403520994,0,0,0.305555555555564
450,"AAPL","2011.03.30 10:15","2011.03.30 12:30","SELL","CLOSE",450,4975,335.16,336.04,330.76,335.19,-0.000681834067398746,-149.25,218745.65,1,0.02,49.75,335.63,333.94,1,10,2.77,1.07,0.999318165932601,1.9993181659326,0,0.0638297872339885
451,"AAPL","2011.03.31 11:45","2011.03.31 12:30","SELL","CLOSE",451,4419,334.33,335.32,329.37,334.86,-0.0107092542658545,-2342.07,216353.83,0.99,0.02,44.19,334.95,334.12,1,4,0.42,1.25,0.989290745734146,1.98929074573415,0,0.854838709677369
452,"AAPL","2011.04.01 09:45","2011.04.01 10:00","BUY","STOPLOSS",452,5000,335.91,335.11,339.78,335.11,-0.0184920098799098,-4000,212309.64,0.97,0.02,50,335.94,335.11,1,2,0.07,2,0.98150799012009,1.98150799012009,1,0
